Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
2020-06-10,Canada,98707,8037,0,90670,479,68,0,Americas
2020-06-10,Central African Republic,1888,5,38,1845,38,0,0,Africa
2020-06-10,Chad,846,72,706,68,2,1,0,Africa
2020-06-10,Chile,181062,2475,121780,56807,5697,192,4419,Americas
2020-06-10,China,84209,4638,77880,1691,11,0,5,Western Pacific
2020-06-10,Colombia,43682,1433,16566,25683,1604,61,107,Americas
2020-06-10,Comoros,162,2,97,63,21,0,30,Africa
2020-06-10,Congo (Brazzaville),728,24,221,483,0,0,0,Africa
2020-06-10,Congo (Kinshasa),4390,96,565,3729,131,6,26,Africa
2020-06-10,Costa Rica,1461,12,722,727,86,1,5,Americas
2020-06-10,Cote d'Ivoire,4181,41,2174,1966,186,3,129,Africa
2020-06-10,Croatia,2249,106,2130,13,2,0,0,Europe
2020-06-10,Cuba,2211,83,1886,242,6,0,6,Americas
2020-06-10,Cyprus,974,18,807,149,2,0,0,Europe
2020-06-10,Czechia,9824,330,7111,2383,73,2,58,Europe
2020-06-10,Denmark,12203,593,11091,519,15,0,55,Europe
2020-06-10,Djibouti,4373,34,2260,2079,42,0,121,Eastern Mediterranean
2020-06-10,Dominica,18,0,16,2,0,0,0,Americas
2020-06-10,Dominican Republic,20808,550,12318,7940,393,6,110,Americas
2020-06-10,Ecuador,44440,3720,21862,18858,523,30,842,Americas
2020-06-10,Egypt,38284,1342,10289,26653,1455,36,503,Eastern Mediterranean
2020-06-10,El Salvador,3274,64,1438,1772,83,4,19,Americas
2020-06-10,Equatorial Guinea,1306,12,200,1094,0,0,0,Africa
2020-06-10,Eritrea,41,0,39,2,2,0,0,Africa
2020-06-10,Estonia,1958,69,1690,199,11,0,6,Europe
2020-06-10,Eswatini,398,3,236,159,27,0,4,Africa
2020-06-10,Ethiopia,2506,35,401,2070,170,3,22,Africa
2020-06-10,Fiji,18,0,18,0,0,0,0,Western Pacific
2020-06-10,Finland,7040,324,5800,916,15,0,0,Europe
2020-06-10,France,192394,29322,71952,91120,545,23,326,Europe
2020-06-10,Gabon,3375,22,978,2375,128,1,40,Africa
2020-06-10,Gambia,28,1,22,5,0,0,1,Africa
2020-06-10,Georgia,827,13,690,124,9,0,4,Europe
2020-06-10,Germany,186522,8752,170630,7140,16,16,501,Europe
2020-06-10,Ghana,10201,48,3755,6398,0,0,0,Africa
2020-06-10,Greece,3068,183,1374,1511,10,0,0,Europe
2020-06-10,Greenland,13,0,13,0,0,0,0,Europe
2020-06-10,Grenada,23,0,22,1,0,0,0,Americas
2020-06-10,Guatemala,8221,316,1504,6401,355,27,91,Americas
2020-06-10,Guinea,4258,23,2942,1293,0,0,0,Africa
2020-06-10,Guinea-Bissau,1389,12,153,1224,0,0,0,Africa
2020-06-10,Guyana,156,12,92,52,0,0,6,Americas
2020-06-10,Haiti,3796,58,24,3714,134,2,0,Americas
2020-06-10,Holy See,12,0,12,0,0,0,0,Europe
2020-06-10,Honduras,7360,290,809,6261,425,19,22,Americas
2020-06-10,Hungary,4027,551,2355,1121,10,1,31,Europe
2020-06-10,Iceland,1807,10,1794,3,0,0,0,Europe
2020-06-10,India,286605,8102,135206,143297,10459,352,536,South-East Asia
2020-06-10,Indonesia,34316,1959,12129,20228,1240,36,715,South-East Asia
2020-06-10,Iran,177938,8506,140590,28842,2011,81,2133,Eastern Mediterranean
2020-06-10,Iraq,15414,426,6214,8774,1146,34,383,Eastern Mediterranean
2020-06-10,Ireland,25231,1695,22698,838,16,4,0,Europe
2020-06-10,Israel,18355,299,15168,2888,175,0,9,Europe
2020-06-10,Italy,235763,34114,169939,31710,202,71,1293,Europe
2020-06-10,Jamaica,605,10,407,188,0,0,2,Americas
2020-06-10,Japan,17146,922,15217,1007,35,2,76,Western Pacific
2020-06-10,Jordan,863,9,663,191,18,0,6,Eastern Mediterranean
2020-06-10,Kazakhstan,13319,67,8345,4907,245,6,330,Europe
2020-06-10,Kenya,3094,89,1048,1957,105,1,175,Africa
2020-06-10,Kosovo,1298,31,913,354,35,0,1,Europe
2020-06-10,Kuwait,33823,275,23288,10260,683,2,1126,Eastern Mediterranean
2020-06-10,Kyrgyzstan,2093,26,1572,495,38,2,89,Europe
2020-06-10,Laos,19,0,19,0,0,0,0,Western Pacific
2020-06-10,Latvia,1092,26,794,272,3,0,0,Europe
2020-06-10,Lebanon,1388,30,832,526,20,0,37,Eastern Mediterranean
2020-06-10,Lesotho,4,0,2,2,0,0,0,Africa
2020-06-10,Liberia,397,31,200,166,14,0,1,Africa
2020-06-10,Libya,378,5,59,314,19,0,1,Eastern Mediterranean
2020-06-10,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-10,Lithuania,1733,74,1369,290,6,2,31,Europe
2020-06-10,Luxembourg,4049,110,3904,35,3,0,2,Europe
2020-06-10,Madagascar,1162,10,296,856,24,1,22,Africa
2020-06-10,Malawi,455,4,55,396,0,0,0,Africa
2020-06-10,Malaysia,8338,118,7014,1206,2,1,39,Western Pacific
2020-06-10,Maldives,1962,8,1121,833,20,0,111,South-East Asia
2020-06-10,Mali,1667,96,948,623,81,2,17,Africa
2020-06-10,Malta,635,9,597,29,3,0,0,Europe
2020-06-10,Mauritania,1283,71,142,1070,121,10,3,Africa
2020-06-10,Mauritius,337,10,325,2,0,0,1,Africa
2020-06-10,Mexico,129184,15357,93930,19897,4883,708,3182,Americas
2020-06-10,Moldova,10321,371,5930,4020,296,6,133,Europe
2020-06-10,Monaco,99,4,93,2,0,0,0,Europe
2020-06-10,Mongolia,194,0,89,105,0,0,2,Western Pacific
2020-06-10,Montenegro,324,9,315,0,0,0,0,Europe
2020-06-10,Morocco,8508,211,7565,732,71,1,72,Eastern Mediterranean
2020-06-10,Mozambique,472,2,0,470,19,0,0,Africa
2020-06-10,Namibia,31,0,17,14,0,0,1,Africa
2020-06-10,Nepal,4364,15,674,3675,278,0,90,South-East Asia
2020-06-10,Netherlands,48287,6061,174,42052,185,11,0,Europe
2020-06-10,New Zealand,1504,22,1482,0,0,0,0,Western Pacific
2020-06-10,Nicaragua,1464,55,953,456,0,0,0,Americas
2020-06-10,Niger,974,65,876,33,0,0,5,Africa
2020-06-10,Nigeria,13873,382,4351,9140,409,17,145,Africa
2020-06-10,North Macedonia,3364,164,1664,1536,125,7,6,Europe
2020-06-10,Norway,8594,239,8138,217,18,0,0,Europe
2020-06-10,Oman,18887,84,5640,13163,689,1,1488,Eastern Mediterranean
2020-06-10,Pakistan,119536,2356,36308,80872,5834,101,0,Eastern Mediterranean
2020-06-10,Panama,17889,413,10977,6499,656,10,416,Americas
2020-06-10,Papua New Guinea,8,0,8,0,0,0,0,Western Pacific
2020-06-10,Paraguay,1202,11,619,572,15,0,15,Americas
2020-06-10,Peru,208823,5903,98031,104889,5087,165,5102,Americas
2020-06-10,Philippines,23732,1027,4895,17810,740,10,159,Western Pacific
2020-06-10,Poland,27842,1206,13411,13225,282,23,215,Europe
2020-06-10,Portugal,35600,1497,21742,12361,294,5,403,Europe
2020-06-10,Qatar,73595,66,49413,24116,1716,4,1844,Eastern Mediterranean
2020-06-10,Romania,20945,1360,15103,4482,196,6,193,Europe
2020-06-10,Russia,493023,6350,252295,234378,8393,216,10378,Europe
2020-06-10,Rwanda,476,2,307,167,13,0,7,Africa
2020-06-10,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-10,Saint Lucia,19,0,18,1,0,0,0,Americas
2020-06-10,Saint Vincent and the Grenadines,27,0,25,2,0,0,0,Americas
2020-06-10,San Marino,691,42,496,153,3,0,13,Europe
2020-06-10,Sao Tome and Principe,611,12,135,464,97,0,59,Africa
2020-06-10,Saudi Arabia,112288,819,77954,33515,3717,36,1615,Eastern Mediterranean
2020-06-10,Senegal,4640,52,2885,1703,124,0,76,Africa
2020-06-10,Serbia,12031,251,11348,432,66,1,80,Europe
2020-06-10,Seychelles,11,0,11,0,0,0,0,Africa
2020-06-10,Sierra Leone,1062,50,637,375,37,0,16,Africa
2020-06-10,Singapore,38965,25,26532,12408,451,0,655,Western Pacific
2020-06-10,Slovakia,1533,28,1404,101,2,0,2,Europe
2020-06-10,Slovenia,1488,109,1359,20,2,0,0,Europe
2020-06-10,Somalia,2452,85,506,1861,36,0,17,Eastern Mediterranean
2020-06-10,South Africa,55421,1210,31505,22706,2430,48,2499,Africa
2020-06-10,South Korea,11947,276,10654,1017,45,0,43,Western Pacific
2020-06-10,South Sudan,1604,19,15,1570,0,0,0,Africa
2020-06-10,Spain,242280,27136,150376,64768,314,0,0,Europe
2020-06-10,Sri Lanka,1869,11,1122,736,10,0,65,South-East Asia
2020-06-10,Sudan,6582,401,2202,3979,155,12,75,Eastern Mediterranean
2020-06-10,Suriname,144,2,9,133,7,0,0,Americas
2020-06-10,Sweden,46814,4795,0,42019,890,78,0,Europe
2020-06-10,Switzerland,31011,1936,28700,375,23,2,0,Europe
2020-06-10,Syria,152,6,0,146,6,0,0,Eastern Mediterranean
2020-06-10,Taiwan*,443,7,431,5,0,0,0,Western Pacific
2020-06-10,Tajikistan,4763,48,2947,1768,73,0,132,Europe
2020-06-10,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-10,Thailand,3125,58,2981,86,4,0,8,South-East Asia
2020-06-10,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-10,Togo,522,13,265,244,21,0,5,Africa
2020-06-10,Trinidad and Tobago,117,8,109,0,0,0,0,Americas
2020-06-10,Tunisia,1087,49,983,55,0,0,1,Eastern Mediterranean
2020-06-10,Turkey,173036,4746,146839,21451,922,17,2241,Europe
2020-06-10,US,2000706,113631,533504,1353571,20794,917,8649,Americas
2020-06-10,Uganda,665,0,119,546,8,0,1,Africa
2020-06-10,Ukraine,29015,841,13257,14917,536,23,365,Europe
2020-06-10,United Arab Emirates,40507,284,24017,16206,603,1,1277,Eastern Mediterranean
2020-06-10,United Kingdom,269101,41310,1269,226522,1186,250,12,Europe
2020-06-10,Uruguay,847,23,758,66,1,0,4,Americas
2020-06-10,Uzbekistan,4623,19,3532,1072,103,1,73,Europe
2020-06-10,Venezuela,2738,23,487,2228,106,0,0,Americas
2020-06-10,Vietnam,332,0,320,12,0,0,4,Western Pacific
2020-06-10,West Bank and Gaza,485,3,410,72,4,0,6,Eastern Mediterranean
2020-06-10,Western Sahara,9,1,6,2,0,0,0,Africa
2020-06-10,Yemen,560,129,23,408,36,2,0,Eastern Mediterranean
2020-06-10,Zambia,1200,10,912,278,0,0,0,Africa
2020-06-10,Zimbabwe,320,4,49,267,6,0,3,Africa
2020-06-11,Afghanistan,22890,426,3326,19138,748,21,313,Eastern Mediterranean
2020-06-11,Albania,1385,35,1001,349,44,1,21,Europe
2020-06-11,Algeria,10589,741,7255,2593,105,9,181,Africa
2020-06-11,Andorra,852,51,780,21,0,0,21,Europe
2020-06-11,Angola,118,5,41,72,5,1,1,Africa
2020-06-11,Antigua and Barbuda,26,3,20,3,0,0,0,Americas
2020-06-11,Argentina,27373,765,8332,18276,1386,30,341,Americas
2020-06-11,Armenia,14669,245,5466,8958,566,18,240,Europe
2020-06-11,Australia,7289,102,6782,405,4,0,23,Western Pacific
2020-06-11,Austria,17034,674,15949,411,29,1,39,Europe
2020-06-11,Azerbaijan,8882,108,4930,3844,352,6,210,Europe
2020-06-11,Bahamas,103,11,68,24,0,0,1,Americas
2020-06-11,Bahrain,16667,34,11487,5146,467,3,378,Eastern Mediterranean
2020-06-11,Bangladesh,78052,1049,16747,60256,3187,37,847,South-East Asia
2020-06-11,Barbados,96,7,83,6,0,0,0,Americas
2020-06-11,Belarus,51816,293,26643,24880,750,5,976,Europe
2020-06-11,Belgium,59711,9636,16453,33622,142,7,61,Europe
2020-06-11,Belize,20,2,16,2,0,0,0,Americas
2020-06-11,Benin,305,4,188,113,0,0,0,Africa
2020-06-11,Bhutan,62,0,19,43,3,0,1,South-East Asia
2020-06-11,Bolivia,16165,533,2372,13260,884,21,111,Americas
2020-06-11,Bosnia and Herzegovina,2832,161,2100,571,57,0,37,Europe
2020-06-11,Botswana,48,1,24,23,0,0,0,Africa
2020-06-11,Brazil,802828,40919,429965,331944,30412,1239,16049,Americas
2020-06-11,Brunei,141,2,138,1,0,0,0,Western Pacific
2020-06-11,Bulgaria,3086,168,1688,1230,93,1,24,Europe
2020-06-11,Burkina Faso,892,53,790,49,1,0,25,Africa
2020-06-11,Burma,260,6,165,89,12,0,0,South-East Asia
2020-06-11,Burundi,85,1,45,39,2,0,0,Africa
2020-06-11,Cabo Verde,657,6,294,357,42,1,0,Africa
2020-06-11,Cambodia,126,0,125,1,0,0,0,Western Pacific
2020-06-11,Cameroon,8681,212,4836,3633,0,0,0,Africa
2020-06-11,Canada,99146,8070,0,91076,439,33,0,Americas
2020-06-11,Central African Republic,1952,5,38,1909,64,0,0,Africa
2020-06-11,Chad,848,72,706,70,2,0,0,Africa
2020-06-11,Chile,186698,2648,126444,57606,5636,173,4664,Americas
2020-06-11,China,84216,4638,77888,1690,7,0,8,Western Pacific
2020-06-11,Colombia,45212,1488,17366,26358,1530,55,800,Americas
2020-06-11,Comoros,162,2,97,63,0,0,0,Africa
2020-06-11,Congo (Brazzaville),728,24,221,483,0,0,0,Africa
2020-06-11,Congo (Kinshasa),4515,98,567,3850,125,2,2,Africa
2020-06-11,Costa Rica,1538,12,722,804,77,0,0,Americas
2020-06-11,Cote d'Ivoire,4404,41,2212,2151,223,0,38,Africa
2020-06-11,Croatia,2249,106,2132,11,0,0,2,Europe
2020-06-11,Cuba,2219,84,1893,242,8,1,7,Americas
2020-06-11,Cyprus,975,18,807,150,1,0,0,Europe
2020-06-11,Czechia,9855,328,7166,2361,31,-2,55,Europe
2020-06-11,Denmark,12222,593,11142,487,19,0,51,Europe
2020-06-11,Djibouti,4398,37,2519,1842,25,3,259,Eastern Mediterranean
2020-06-11,Dominica,18,0,16,2,0,0,0,Americas
2020-06-11,Dominican Republic,21437,561,12541,8335,629,11,223,Americas
2020-06-11,Ecuador,44440,3720,21862,18858,0,0,0,Americas
2020-06-11,Egypt,39726,1377,10691,27658,1442,35,402,Eastern Mediterranean
2020-06-11,El Salvador,3373,68,1504,1801,99,4,66,Americas
2020-06-11,Equatorial Guinea,1306,12,200,1094,0,0,0,Africa
2020-06-11,Eritrea,41,0,39,2,0,0,0,Africa
2020-06-11,Estonia,1965,69,1697,199,7,0,7,Europe
2020-06-11,Eswatini,449,3,238,208,51,0,2,Africa
2020-06-11,Ethiopia,2670,40,434,2196,164,5,33,Africa
2020-06-11,Fiji,18,0,18,0,0,0,0,Western Pacific
2020-06-11,Finland,7064,325,6200,539,24,1,400,Europe
2020-06-11,France,192819,29349,72269,91201,425,27,317,Europe
2020-06-11,Gabon,3463,23,1024,2416,88,1,46,Africa
2020-06-11,Gambia,28,1,22,5,0,0,0,Africa
2020-06-11,Georgia,831,13,694,124,4,0,4,Europe
2020-06-11,Germany,186691,8772,170961,6958,169,20,331,Europe
2020-06-11,Ghana,10358,48,3824,6486,157,0,69,Africa
2020-06-11,Greece,3088,183,1374,1531,20,0,0,Europe
2020-06-11,Greenland,13,0,13,0,0,0,0,Europe
2020-06-11,Grenada,23,0,22,1,0,0,0,Americas
2020-06-11,Guatemala,8561,334,1567,6660,340,18,63,Americas
2020-06-11,Guinea,4372,23,3033,1316,114,0,91,Africa
2020-06-11,Guinea-Bissau,1389,12,153,1224,0,0,0,Africa
2020-06-11,Guyana,158,12,92,54,2,0,0,Americas
2020-06-11,Haiti,3941,64,24,3853,145,6,0,Americas
2020-06-11,Holy See,12,0,12,0,0,0,0,Europe
2020-06-11,Honduras,7669,294,837,6538,309,4,28,Americas
2020-06-11,Hungary,4039,553,2391,1095,12,2,36,Europe
2020-06-11,Iceland,1807,10,1794,3,0,0,0,Europe
2020-06-11,India,297535,8498,147195,141842,10930,396,11989,South-East Asia
2020-06-11,Indonesia,35295,2000,12636,20659,979,41,507,South-East Asia
2020-06-11,Iran,180156,8584,142663,28909,2218,78,2073,Eastern Mediterranean
2020-06-11,Iraq,16675,457,6568,9650,1261,31,354,Eastern Mediterranean
2020-06-11,Ireland,25238,1703,22698,837,7,8,0,Europe
2020-06-11,Israel,18569,300,15250,3019,214,1,82,Europe
2020-06-11,Italy,236142,34167,171338,30637,379,53,1399,Europe
2020-06-11,Jamaica,611,10,408,193,6,0,1,Americas
2020-06-11,Japan,17187,922,15233,1032,41,0,16,Western Pacific
2020-06-11,Jordan,890,9,670,211,27,0,7,Eastern Mediterranean
2020-06-11,Kazakhstan,13872,67,8593,5212,553,0,248,Europe
2020-06-11,Kenya,3215,92,1092,2031,121,3,44,Africa
2020-06-11,Kosovo,1326,31,921,374,28,0,8,Europe
2020-06-11,Kuwait,34432,279,24137,10016,609,4,849,Eastern Mediterranean
2020-06-11,Kyrgyzstan,2166,26,1668,472,73,0,96,Europe
2020-06-11,Laos,19,0,19,0,0,0,0,Western Pacific
2020-06-11,Latvia,1094,26,818,250,2,0,24,Europe
2020-06-11,Lebanon,1402,31,845,526,14,1,13,Eastern Mediterranean
2020-06-11,Lesotho,4,0,2,2,0,0,0,Africa
2020-06-11,Liberia,410,31,206,173,13,0,6,Africa
2020-06-11,Libya,393,5,59,329,15,0,0,Eastern Mediterranean
2020-06-11,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-11,Lithuania,1752,74,1372,306,19,0,3,Europe
2020-06-11,Luxembourg,4052,110,3910,32,3,0,6,Europe
2020-06-11,Madagascar,1203,10,312,881,41,0,16,Africa
2020-06-11,Malawi,481,4,55,422,26,0,0,Africa
2020-06-11,Malaysia,8369,118,7065,1186,31,0,51,Western Pacific
2020-06-11,Maldives,1976,8,1153,815,14,0,32,South-East Asia
2020-06-11,Mali,1722,97,989,636,55,1,41,Africa
2020-06-11,Malta,640,9,600,31,5,0,3,Europe
2020-06-11,Mauritania,1439,74,250,1115,156,3,108,Africa
2020-06-11,Mauritius,337,10,325,2,0,0,0,Africa
2020-06-11,Mexico,133974,15944,97198,20832,4790,587,3268,Americas
2020-06-11,Moldova,10727,375,6072,4280,406,4,142,Europe
2020-06-11,Monaco,99,4,93,2,0,0,0,Europe
2020-06-11,Mongolia,197,0,95,102,3,0,6,Western Pacific
2020-06-11,Montenegro,324,9,315,0,0,0,0,Europe
2020-06-11,Morocco,8537,211,7583,743,29,0,18,Eastern Mediterranean
2020-06-11,Mozambique,489,2,0,487,17,0,0,Africa
2020-06-11,Namibia,31,0,17,14,0,0,0,Africa
2020-06-11,Nepal,4614,15,861,3738,250,0,187,South-East Asia
2020-06-11,Netherlands,48451,6063,174,42214,164,2,0,Europe
2020-06-11,New Zealand,1504,22,1482,0,0,0,0,Western Pacific
2020-06-11,Nicaragua,1464,55,953,456,0,0,0,Americas
2020-06-11,Niger,974,65,878,31,0,0,2,Africa
2020-06-11,Nigeria,14554,387,4494,9673,681,5,143,Africa
2020-06-11,North Macedonia,3538,169,1682,1687,174,5,18,Europe
2020-06-11,Norway,8608,242,8138,228,14,3,0,Europe
2020-06-11,Oman,19954,89,6623,13242,1067,5,983,Eastern Mediterranean
2020-06-11,Pakistan,125933,2463,40247,83223,6397,107,3939,Eastern Mediterranean
2020-06-11,Panama,18586,418,10977,7191,697,5,0,Americas
2020-06-11,Papua New Guinea,8,0,8,0,0,0,0,Western Pacific
2020-06-11,Paraguay,1230,11,624,595,28,0,5,Americas
2020-06-11,Peru,214788,6088,102429,106271,5965,185,4398,Americas
2020-06-11,Philippines,24175,1036,5165,17974,443,9,270,Western Pacific
2020-06-11,Poland,28201,1215,13696,13290,359,9,285,Europe
2020-06-11,Portugal,35910,1504,22002,12404,310,7,260,Europe
2020-06-11,Qatar,75071,69,51331,23671,1476,3,1918,Eastern Mediterranean
2020-06-11,Romania,21182,1369,15283,4530,237,9,180,Europe
2020-06-11,Russia,501800,6522,260649,234629,8777,172,8354,Europe
2020-06-11,Rwanda,494,2,313,179,18,0,6,Africa
2020-06-11,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-11,Saint Lucia,19,0,18,1,0,0,0,Americas
2020-06-11,Saint Vincent and the Grenadines,27,0,25,2,0,0,0,Americas
2020-06-11,San Marino,691,42,496,153,0,0,0,Europe
2020-06-11,Sao Tome and Principe,632,12,146,474,21,0,11,Africa
2020-06-11,Saudi Arabia,116021,857,80019,35145,3733,38,2065,Eastern Mediterranean
2020-06-11,Senegal,4759,55,2994,1710,119,3,109,Africa
2020-06-11,Serbia,12102,252,11362,488,71,1,14,Europe
2020-06-11,Seychelles,11,0,11,0,0,0,0,Africa
2020-06-11,Sierra Leone,1085,50,642,393,23,0,5,Africa
2020-06-11,Singapore,39387,25,27286,12076,422,0,754,Western Pacific
2020-06-11,Slovakia,1541,28,1409,104,8,0,5,Europe
2020-06-11,Slovenia,1488,109,1359,20,0,0,0,Europe
2020-06-11,Somalia,2513,85,532,1896,61,0,26,Eastern Mediterranean
2020-06-11,South Africa,58568,1284,33252,24032,3147,74,1747,Africa
2020-06-11,South Korea,12003,277,10669,1057,56,1,15,Western Pacific
2020-06-11,South Sudan,1670,24,48,1598,66,5,33,Africa
2020-06-11,Spain,242707,27136,150376,65195,427,0,0,Europe
2020-06-11,Sri Lanka,1877,11,1150,716,8,0,28,South-East Asia
2020-06-11,Sudan,6730,413,2278,4039,148,12,76,Eastern Mediterranean
2020-06-11,Suriname,168,2,9,157,24,0,0,Americas
2020-06-11,Sweden,48288,4814,0,43474,1474,19,0,Europe
2020-06-11,Switzerland,31044,1937,28800,307,33,1,100,Europe
2020-06-11,Syria,164,6,0,158,12,0,0,Eastern Mediterranean
2020-06-11,Taiwan*,443,7,431,5,0,0,0,Western Pacific
2020-06-11,Tajikistan,4834,49,3062,1723,71,1,115,Europe
2020-06-11,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-11,Thailand,3125,58,2987,80,0,0,6,South-East Asia
2020-06-11,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-11,Togo,524,13,271,240,2,0,6,Africa
2020-06-11,Trinidad and Tobago,117,8,109,0,0,0,0,Americas
2020-06-11,Tunisia,1087,49,989,49,0,0,6,Eastern Mediterranean
2020-06-11,Turkey,174023,4763,147860,21400,987,17,1021,Europe
2020-06-11,US,2023656,114512,540292,1368852,22950,881,6788,Americas
2020-06-11,Uganda,679,0,161,518,14,0,42,Africa
2020-06-11,Ukraine,29706,864,13642,15200,691,23,385,Europe
2020-06-11,United Arab Emirates,40986,286,25234,15466,479,2,1217,Eastern Mediterranean
2020-06-11,United Kingdom,270108,41462,1278,227368,1007,152,9,Europe
2020-06-11,Uruguay,847,23,772,52,0,0,14,Americas
2020-06-11,Uzbekistan,4741,19,3637,1085,118,0,105,Europe
2020-06-11,Venezuela,2814,23,487,2304,76,0,0,Americas
2020-06-11,Vietnam,332,0,321,11,0,0,1,Western Pacific
2020-06-11,West Bank and Gaza,487,3,410,74,2,0,0,Eastern Mediterranean
2020-06-11,Western Sahara,9,1,6,2,0,0,0,Africa
2020-06-11,Yemen,591,136,23,432,31,7,0,Eastern Mediterranean
2020-06-11,Zambia,1200,10,912,278,0,0,0,Africa
2020-06-11,Zimbabwe,332,4,51,277,12,0,2,Africa
2020-06-12,Afghanistan,23546,446,3928,19172,656,20,602,Eastern Mediterranean
2020-06-12,Albania,1416,36,1034,346,31,1,33,Europe
2020-06-12,Algeria,10698,751,7322,2625,109,10,67,Africa
2020-06-12,Andorra,853,51,781,21,1,0,1,Europe
2020-06-12,Angola,130,5,42,83,12,0,1,Africa
2020-06-12,Antigua and Barbuda,26,3,20,3,0,0,0,Americas
2020-06-12,Argentina,28764,785,8743,19236,1391,20,411,Americas
2020-06-12,Armenia,15281,258,5639,9384,612,13,173,Europe
2020-06-12,Australia,7294,102,6803,389,5,0,21,Western Pacific
2020-06-12,Austria,17064,675,15985,404,30,1,36,Europe
2020-06-12,Azerbaijan,9218,113,5116,3989,336,5,186,Europe
2020-06-12,Bahamas,103,11,68,24,0,0,0,Americas
2020-06-12,Bahrain,17269,36,11903,5330,602,2,416,Eastern Mediterranean
2020-06-12,Bangladesh,81523,1095,17249,63179,3471,46,502,South-East Asia
2020-06-12,Barbados,96,7,83,6,0,0,0,Americas
2020-06-12,Belarus,52520,298,27760,24462,704,5,1117,Europe
2020-06-12,Belgium,59819,9646,16498,33675,108,10,45,Europe
2020-06-12,Belize,20,2,16,2,0,0,0,Americas
2020-06-12,Benin,388,5,217,166,83,1,29,Africa
2020-06-12,Bhutan,62,0,19,43,0,0,0,South-East Asia
2020-06-12,Bolivia,16929,559,2431,13939,764,26,59,Americas
2020-06-12,Bosnia and Herzegovina,2893,163,2119,611,61,2,19,Europe
2020-06-12,Botswana,48,1,24,23,0,0,0,Africa
2020-06-12,Brazil,828810,41828,445123,341859,25982,909,15158,Americas
2020-06-12,Brunei,141,2,138,1,0,0,0,Western Pacific
2020-06-12,Bulgaria,3191,172,1716,1303,105,4,28,Europe
2020-06-12,Burkina Faso,892,53,791,48,0,0,1,Africa
2020-06-12,Burma,261,6,165,90,1,0,0,South-East Asia
2020-06-12,Burundi,85,1,45,39,0,0,0,Africa
2020-06-12,Cabo Verde,697,6,294,397,40,0,0,Africa
2020-06-12,Cambodia,126,0,125,1,0,0,0,Western Pacific
2020-06-12,Cameroon,8681,212,4836,3633,0,0,0,Africa
2020-06-12,Canada,99582,8124,0,91458,436,54,0,Americas
2020-06-12,Central African Republic,2044,7,360,1677,92,2,322,Africa
2020-06-12,Chad,848,72,711,65,0,0,5,Africa
2020-06-12,Chile,193452,2870,131358,59224,6754,222,4914,Americas
2020-06-12,China,84228,4638,77896,1694,12,0,8,Western Pacific
2020-06-12,Colombia,46858,1545,17823,27490,1646,57,457,Americas
2020-06-12,Comoros,163,2,97,64,1,0,0,Africa
2020-06-12,Congo (Brazzaville),728,24,221,483,0,0,0,Africa
